sourcemonth,srcm_month,open_year,segment,hori,horitext,rmsincns,rmsfnlpl,rmsplnnn,rmstotal,open,close,adds,drop,cin,cout,netchg
2009-05-01,May,2011-01-01,midwus,2,Yr2 (Year after next),0,0,3727,3727,NA,NA,NA,NA,NA,NA,NA
2009-05-01,May,2011-01-01,midwous,2,Yr2 (Year after next),0,541,17305,17846,NA,NA,NA,NA,NA,NA,NA
2009-05-01,May,2011-01-01,ecous,2,Yr2 (Year after next),703,0,484,1187,1942,3727,1438,3417,40459,38376,-1681
2009-05-01,May,2011-01-01,indus,2,Yr2 (Year after next),518,1091,9077,10686,5758,20495,4726,4501,72441,58028,-99
2009-05-01,May,2011-01-01,totus,2,Yr2 (Year after next),4516,4414,61416,70346,40831,27861,10247,12375,241065,241065,10842
2009-05-01,May,2012-01-01,luxus,3,Yr3 and later,0,509,650,1159,276,0,273,306,3216,2117,1342
2009-05-01,May,2012-01-01,upuus,3,Yr3 and later,0,560,3317,3877,2779,692,622,1026,8741,14045,-3621
2009-05-01,May,2012-01-01,upsus,3,Yr3 and later,204,2722,10219,13145,9412,222,420,327,26808,23157,12934
2009-05-01,May,2012-01-01,midwus,3,Yr3 and later,0,1101,2519,3620,NA,NA,NA,NA,NA,NA,NA
2009-05-01,May,2012-01-01,midwous,3,Yr3 and later,150,5451,11792,17393,NA,NA,NA,NA,NA,NA,NA
2009-05-01,May,2012-01-01,ecous,3,Yr3 and later,0,2597,4539,7136,3391,3752,1914,3423,52180,62725,-12415
2009-05-01,May,2012-01-01,indus,3,Yr3 and later,741,3829,103791,108361,9154,17539,4840,4542,65792,55075,2630
2009-05-01,May,2012-01-01,totus,3,Yr3 and later,1095,16769,136827,154691,45453,24632,11082,12536,208446,208446,19367
2010-05-01,May,2010-01-01,luxus,0,Current year,1712,0,0,1712,6686,0,818,193,1048,2145,6214
2010-05-01,May,2010-01-01,upuus,0,Current year,3001,0,0,3001,6529,0,206,265,7804,6191,8083
2010-05-01,May,2010-01-01,upsus,0,Current year,11296,0,0,11296,18338,840,252,961,11924,7196,21517
2010-05-01,May,2010-01-01,midwus,0,Current year,3751,0,0,3751,NA,NA,NA,NA,NA,NA,NA
2010-05-01,May,2010-01-01,midwous,0,Current year,22095,0,0,22095,NA,NA,NA,NA,NA,NA,NA
2010-05-01,May,2010-01-01,ecous,0,Current year,1658,0,0,1658,3966,4098,931,3162,38914,38903,-2352
2010-05-01,May,2010-01-01,indus,0,Current year,7003,0,0,7003,5668,21204,4087,5367,72514,49065,6633
2010-05-01,May,2010-01-01,totus,0,Current year,50516,0,0,50516,74562,28245,7210,13234,181199,181199,40293
2010-05-01,May,2011-01-01,luxus,1,Yr1 (Next year),0,200,0,200,1283,0,302,397,932,3358,-1238
2010-05-01,May,2011-01-01,upuus,1,Yr1 (Next year),2458,4134,285,6877,4290,0,1685,658,10596,6480,9433
2010-05-01,May,2011-01-01,upsus,1,Yr1 (Next year),3226,11394,9097,23717,7957,126,458,414,14332,14631,7576
2010-05-01,May,2011-01-01,midwus,1,Yr1 (Next year),814,1715,7638,10167,NA,NA,NA,NA,NA,NA,NA
2010-05-01,May,2011-01-01,midwous,1,Yr1 (Next year),6276,26143,23276,55695,NA,NA,NA,NA,NA,NA,NA
2010-05-01,May,2011-01-01,ecous,1,Yr1 (Next year),818,815,191,1824,1942,3727,1438,3417,40459,38376,-1681
2010-05-01,May,2011-01-01,indus,1,Yr1 (Next year),2945,2103,2868,7916,5758,20495,4726,4501,72441,58028,-99
2010-05-01,May,2011-01-01,totus,1,Yr1 (Next year),16537,46504,43355,106396,40831,27861,10247,12375,241065,241065,10842
2010-05-01,May,2012-01-01,luxus,2,Yr2 (Year after next),445,0,934,1379,276,0,273,306,3216,2117,1342
2010-05-01,May,2012-01-01,upuus,2,Yr2 (Year after next),1016,2440,1291,4747,2779,692,622,1026,8741,14045,-3621
2010-05-01,May,2012-01-01,upsus,2,Yr2 (Year after next),784,6666,4634,12084,9412,222,420,327,26808,23157,12934
2010-05-01,May,2012-01-01,midwus,2,Yr2 (Year after next),398,143,2196,2737,NA,NA,NA,NA,NA,NA,NA
2010-05-01,May,2012-01-01,midwous,2,Yr2 (Year after next),0,8382,7918,16300,NA,NA,NA,NA,NA,NA,NA
2010-05-01,May,2012-01-01,ecous,2,Yr2 (Year after next),0,0,60,60,3391,3752,1914,3423,52180,62725,-12415
